variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,3,피부홍조,symptom:9b18d49e37,0.0401,0.9527,0.1721,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,4,운동 시 호흡곤란,symptom:a243309094,0.0378,0.2044,0.1572,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,5,코막힘,nasal_obstruction,0.0367,0.1581,0.2533,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,6,기침,cough,0.0365,0.2175,0.1258,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,7,청색증,symptom:2255dfd144,0.0358,0.2013,0.1422,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,8,설사,symptom:9c88ae340b,0.0355,0.1862,0.1459,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,9,저산소증,symptom:b3d40f3209,0.0355,0.1869,0.1451,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,10,흉통,chest_pain,0.0355,0.2247,0.1102,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,11,재채기,symptom:f0ff1b70a5,0.035,0.1393,0.2248,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,12,가래,sputum,0.0347,0.2088,0.1138,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,13,구토,symptom:29fe75f845,0.0347,0.2031,0.1204,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,14,콧물,rhinorrhea,0.0345,0.1406,0.2111,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,15,흉곽 팽윤,symptom:3d0a98c718,0.0343,0.1329,0.2196,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,16,천명음,wheezing,0.0341,0.1944,0.1235,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,17,천식,symptom:6a75325fe5,0.0341,0.1427,0.1768,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,18,검은색 가래,symptom:c9b9036b3a,0.0339,0.1459,0.1743,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,19,객혈,hemoptysis,0.0337,0.2086,0.1063,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,0,삭신이 쑤십니다 삭신 쑤심,20,사망,symptom:49570025c3,0.0335,0.1704,0.1429,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 삭신 쑤심에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,1,무증상,symptom:e057a2105c,0.0395,1.0,0.1093,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,2,코막힘,nasal_obstruction,0.0381,0.3668,0.1547,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,3,권태감,symptom:31a60ea1ae,0.0377,0.4336,0.1328,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,4,설사,symptom:9c88ae340b,0.0368,0.4716,0.1156,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,5,운동 시 호흡곤란,symptom:a243309094,0.0362,0.0759,0.1382,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,6,열,fever,0.036,0.8611,0.07,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,7,구토,symptom:29fe75f845,0.0356,0.4761,0.0967,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,8,빈맥,symptom:920af2278a,0.0354,0.227,0.1226,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,9,기침,cough,0.0353,0.0807,0.1273,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,10,불안,symptom:31e7e68566,0.035,0.0601,0.1333,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,11,오한,symptom:3cd9aa52ce,0.0346,0.5311,0.0678,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,12,발한,symptom:361b63bbd3,0.034,0.0448,0.1361,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,13,빈호흡,symptom:e3fb3f1d30,0.0338,0.3826,0.0892,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,14,체중감소,symptom:ed4d516e68,0.0331,0.498,0.0652,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,15,피부홍조,symptom:9b18d49e37,0.0331,0.0427,0.1297,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,16,삼키기 곤란,dysphagia,0.0329,0.4786,0.0661,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,17,두통,headache,0.0327,0.2744,0.0883,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,18,객혈,hemoptysis,0.0326,0.0774,0.0945,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,19,부정맥,symptom:bcde07d1e3,0.0326,0.0562,0.1006,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_061,1,결려서 움직일 수 없습니다 결림,20,호흡곤란,dyspnea,0.0326,0.5208,0.043,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,제공된 증상 후보 목록에 결림에 정확히 대응하는 증상이 없습니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,1,구토,symptom:29fe75f845,0.0424,1.0,0.2205,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,2,호기의 증가,symptom:0a6604a5d8,0.0177,0.0,0.2003,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,3,기침,cough,0.0175,0.0,0.1954,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,4,화농성 객담,symptom:54da254b40,0.0172,0.0,0.1932,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,5,복벽이 움푹 들어감,symptom:4b1674fb28,0.0169,0.0,0.1911,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,6,가슴 두근거림,symptom:30c9328237,0.0167,0.0,0.187,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,7,눈이 무거운 느낌,symptom:b3dcf8a9c5,0.0164,0.0,0.1859,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,8,창백,symptom:5913113332,0.0162,0.0,0.1729,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,9,저산소증,symptom:b3d40f3209,0.0161,0.1946,0.0833,0.0,rrf_bm25,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,10,눈꼽,symptom:57152bc731,0.0159,0.0,0.1668,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,11,말초부종,symptom:331b559ac3,0.0157,0.0,0.1611,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,12,눈의 충혈,symptom:28fede7696,0.0155,0.0,0.1584,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,13,근긴장의 이상,symptom:4a7dd94774,0.0153,0.0,0.1579,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,14,하지부종,symptom:a7ed80cbc7,0.0151,0.0,0.1566,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,15,결막염,symptom:7a281d2ec2,0.0149,0.0,0.156,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,16,피부홍조,symptom:9b18d49e37,0.0147,0.0,0.1548,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,true,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,17,가슴 답답,chest_discomfort,0.0145,0.0,0.1525,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,18,목소리 변화,voice_change,0.0143,0.0,0.1511,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,19,마찰음,symptom:16666ae9ec,0.0141,0.0,0.1508,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_062,0,얼굴이 화끈 달아오를 때가 자주 있드래요.,20,청색증,symptom:2255dfd144,0.0139,0.0,0.1497,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,얼굴이 화끈 달아오르는 증상은 피부홍조와 가장 일치합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,1,어지러움,symptom:9e9c6673c9,0.0799,1.0,0.5195,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,true,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,2,반복되는 폐렴,symptom:ade69fdbb3,0.0391,0.1194,0.1154,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,3,천명음,wheezing,0.0389,0.1224,0.1091,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,4,삼키기 곤란,dysphagia,0.0386,0.0935,0.1182,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,5,저산소증,symptom:b3d40f3209,0.0368,0.0454,0.1372,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,6,가래,sputum,0.0354,0.0551,0.1153,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,7,호흡기감염,symptom:1d4021c99f,0.0352,0.0065,0.1232,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,8,가슴 답답,chest_discomfort,0.0349,0.0056,0.1245,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,9,청색증,symptom:2255dfd144,0.0349,0.0677,0.1045,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,10,빈호흡,symptom:e3fb3f1d30,0.0346,0.0546,0.1063,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,11,호기의 증가,symptom:0a6604a5d8,0.0342,0.0045,0.1389,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,12,탈장,symptom:d7c26014b2,0.034,0.0931,0.0665,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,13,권태감,symptom:31a60ea1ae,0.0336,0.0627,0.0931,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,14,기침,cough,0.0336,0.0076,0.105,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,15,폐부종,symptom:2c8be00e20,0.0332,0.12,0.0447,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,16,호흡곤란,dyspnea,0.0332,0.1127,0.0491,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,17,곤봉지,symptom:8436aac52b,0.0331,0.0681,0.0735,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,18,화농성 객담,symptom:54da254b40,0.0326,0.005,0.1134,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,19,말초부종,symptom:331b559ac3,0.0325,0.0061,0.1007,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,0,어지러움이 있습니다 어지러움,20,설사,symptom:9c88ae340b,0.0322,0.0683,0.0631,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,match,어지러움이 있습니다는 어지러움과 직접 대응합니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,1,가슴 두근거림,symptom:30c9328237,0.0786,1.0,0.1363,0.0577,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,2,결막염,symptom:7a281d2ec2,0.0396,0.8883,0.1242,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,3,빈호흡,symptom:e3fb3f1d30,0.0361,0.0719,0.1189,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,4,호흡곤란,dyspnea,0.0359,0.082,0.1009,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,5,흉통,chest_pain,0.0357,0.0861,0.0973,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,6,천명음,wheezing,0.0354,0.0745,0.114,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,7,반복되는 폐렴,symptom:ade69fdbb3,0.0351,0.0526,0.1689,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
G,eval_063,1,자꾸 휘청거립니다 휘청거림,8,탈장,symptom:d7c26014b2,0.0351,0.0752,0.1119,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,no_match,현재 제공된 증상 후보 중 '휘청거림'에 정확히 대응하는 표준화된 증상이 없습니다.,false,top_k
