variant,case_id,span_index,query,rank,candidate,slot_id,rank_score,bm25_score,vector_score,label_score,retrieval_branch,embedding_provider,embedding_model,score_mode,gate_decision,gate_reason,gate_support_score,gate_specificity_score,linker_decision,linker_reason,linker_selected,linker_scope
O,eval_048,0,가래 가래,6,구토,symptom:29fe75f845,0.037,0.276,0.0993,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,7,객혈,hemoptysis,0.0367,0.3834,0.0844,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,8,감기 증상,symptom:cabd50b0e8,0.0364,0.3134,0.0891,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,9,운동 시 호흡곤란,symptom:a243309094,0.0358,0.3255,0.0789,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,10,체중감소,symptom:ed4d516e68,0.035,0.3892,0.0669,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,11,마찰음,symptom:16666ae9ec,0.0167,0.0,0.1488,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,12,사래걸림,symptom:92ca1277c1,0.0164,0.0,0.1342,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,13,가슴 답답,chest_discomfort,0.0162,0.0,0.1317,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,14,천명음,wheezing,0.0159,0.0,0.1314,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,15,목소리 변화,voice_change,0.0157,0.0,0.1217,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,16,눈꼽,symptom:57152bc731,0.0155,0.0,0.1071,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,17,사지 부종,symptom:bf32e52932,0.0153,0.0,0.1059,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,18,온몸이 떨림,symptom:57ad1f5606,0.0151,0.0,0.1051,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,19,질식,symptom:86f571c688,0.0149,0.0,0.1035,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_048,0,가래 가래,20,천식,symptom:6a75325fe5,0.0145,0.0,0.0947,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,1,설사,symptom:9c88ae340b,0.0799,1.0,0.4969,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,2,구토,symptom:29fe75f845,0.0392,0.3551,0.0906,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,3,피로감,symptom:a1e24be50f,0.0375,0.2481,0.0778,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,4,콧물,rhinorrhea,0.0177,0.0,0.1302,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,5,방사통,symptom:6e4c88eb21,0.0175,0.0,0.1229,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,6,무증상,symptom:e057a2105c,0.0172,0.0,0.1199,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,7,감기 증상,symptom:cabd50b0e8,0.0169,0.0,0.1127,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,8,거품이 섞인 가래,symptom:129b5a70ed,0.0167,0.0,0.1083,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,9,창백,symptom:5913113332,0.0164,0.0,0.1066,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,10,곤봉지,symptom:8436aac52b,0.0162,0.0,0.1044,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,11,근력 약화,symptom:6a6ed91ba5,0.0159,0.0,0.0946,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,12,눈이 무거운 느낌,symptom:b3dcf8a9c5,0.0157,0.0,0.0945,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,13,기침,cough,0.0155,0.0,0.0926,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,14,가슴 답답,chest_discomfort,0.0153,0.0,0.0908,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,15,체중감소,symptom:ed4d516e68,0.0149,0.0,0.0895,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,16,코막힘,nasal_obstruction,0.0147,0.0,0.0895,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,17,사망,symptom:49570025c3,0.0145,0.0,0.0862,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,18,사지 부종,symptom:bf32e52932,0.0143,0.0,0.0855,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,19,빈혈,symptom:4f9cdd7ad9,0.0141,0.0,0.0852,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_049,0,설사 설사,20,질식,symptom:86f571c688,0.0139,0.0,0.081,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,1,코막힘,nasal_obstruction,0.0799,1.0,0.5435,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,2,콧물,rhinorrhea,0.0411,0.2209,0.2115,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,3,질식,symptom:86f571c688,0.04,0.1326,0.1763,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,4,열,fever,0.0177,0.0,0.2146,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,5,압통,symptom:8283cd3a83,0.0175,0.0,0.2129,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,6,결막염,symptom:7a281d2ec2,0.0172,0.0,0.2116,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,7,사래걸림,symptom:92ca1277c1,0.0167,0.0,0.208,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,8,빈맥,symptom:920af2278a,0.0164,0.0,0.1892,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,9,눈꼽,symptom:57152bc731,0.0159,0.0,0.1747,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,10,지남력 장애,symptom:78fcb0137a,0.0157,0.0,0.1718,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,11,부정맥,symptom:bcde07d1e3,0.0155,0.0,0.1706,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,12,근긴장의 이상,symptom:4a7dd94774,0.0153,0.0,0.1692,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,13,눈의 충혈,symptom:28fede7696,0.0151,0.0,0.1663,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,14,흉부압박감,symptom:3da5ddf893,0.0149,0.0,0.1623,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,15,서맥,symptom:8915f77f38,0.0147,0.0,0.161,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,16,기운없음,symptom:3a6b475b6a,0.0145,0.0,0.1591,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,17,창백,symptom:5913113332,0.0143,0.0,0.1556,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,18,사망,symptom:49570025c3,0.0141,0.0,0.1555,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,19,목의 통증,sore_throat,0.0139,0.0,0.1525,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_050,0,코막힘 코막힘,20,복부팽만감,symptom:97f0d48f8a,0.0138,0.0,0.1507,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,1,사지 부종,symptom:bf32e52932,0.0799,1.0,0.6184,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,2,하지부종,symptom:a7ed80cbc7,0.0789,0.4044,0.2584,0.3,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,3,폐부종,symptom:2c8be00e20,0.0776,0.1676,0.1513,0.15,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,4,말초부종,symptom:331b559ac3,0.0772,0.1663,0.1843,0.125,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,5,청색증,symptom:2255dfd144,0.0389,0.0778,0.1147,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,6,재채기,symptom:f0ff1b70a5,0.0169,0.0,0.1472,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,7,오한,symptom:3cd9aa52ce,0.0167,0.0,0.1333,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,8,두통,headache,0.0164,0.0,0.1197,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,9,가래,sputum,0.0162,0.0,0.116,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,10,기침,cough,0.0159,0.0,0.1156,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,11,감기 증상,symptom:cabd50b0e8,0.0157,0.0,0.1152,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,12,피부홍조,symptom:9b18d49e37,0.0153,0.0,0.114,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,13,호기의 증가,symptom:0a6604a5d8,0.0151,0.0,0.1114,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,14,불안,symptom:31e7e68566,0.0149,0.0,0.1105,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,15,검은색 가래,symptom:c9b9036b3a,0.0147,0.0,0.1064,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,16,발한,symptom:361b63bbd3,0.0145,0.0,0.1062,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,17,근육통,symptom:869ad45ea0,0.0143,0.0,0.1043,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,18,권태감,symptom:31a60ea1ae,0.0141,0.0,0.1026,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,19,눈의 충혈,symptom:28fede7696,0.0139,0.0,0.1002,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_051,0,사지 부종 사지 부종,20,창백,symptom:5913113332,0.0138,0.0,0.0987,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,1,호흡곤란,dyspnea,0.0799,1.0,0.5518,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,2,운동 시 호흡곤란,symptom:a243309094,0.0783,0.6513,0.3677,0.3214,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,3,호흡기감염,symptom:1d4021c99f,0.0757,0.3129,0.3806,0.1071,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,4,빈호흡,symptom:e3fb3f1d30,0.0753,0.2912,0.266,0.15,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,5,삼키기 곤란,dysphagia,0.0693,0.136,0.2021,0.1071,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,6,수유 곤란,symptom:50b724dad2,0.0645,0.1017,0.0931,0.125,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,7,불안,symptom:31e7e68566,0.0402,0.3062,0.404,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,8,청색증,symptom:2255dfd144,0.0389,0.3606,0.2142,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,9,발한,symptom:361b63bbd3,0.0382,0.2429,0.3519,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,10,피부홍조,symptom:9b18d49e37,0.0379,0.2332,0.3561,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,11,반복되는 폐렴,symptom:ade69fdbb3,0.0371,0.3518,0.1834,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,12,기침,cough,0.037,0.2412,0.2336,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,13,식욕부진,symptom:8678ac0397,0.0368,0.262,0.2105,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,14,함몰가슴,symptom:9d31f655f3,0.0368,0.4868,0.1703,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,15,권태감,symptom:31a60ea1ae,0.0367,0.2404,0.2183,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,16,흉통,chest_pain,0.0358,0.1665,0.2381,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,17,천명음,wheezing,0.0353,0.3116,0.163,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,18,빈맥,symptom:920af2278a,0.0352,0.2722,0.1754,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,19,폐부종,symptom:2c8be00e20,0.0351,0.3215,0.1462,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_052,0,호흡곤란 호흡곤란,20,체중감소,symptom:ed4d516e68,0.035,0.2568,0.1765,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,1,기침,cough,0.0799,1.0,0.4276,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,2,천명음,wheezing,0.0408,0.5319,0.1604,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,3,검은색 가래,symptom:c9b9036b3a,0.04,0.275,0.2522,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,4,결막염,symptom:7a281d2ec2,0.04,0.3474,0.1496,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,5,구토,symptom:29fe75f845,0.0399,0.2956,0.1771,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,6,가래,sputum,0.0383,0.2296,0.1708,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,7,화농성 객담,symptom:54da254b40,0.0378,0.1975,0.2065,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,8,오한,symptom:3cd9aa52ce,0.0373,0.3199,0.0844,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,9,근육통,symptom:869ad45ea0,0.037,0.2965,0.0895,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,10,감기 증상,symptom:cabd50b0e8,0.0366,0.2297,0.1219,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,11,빈맥,symptom:920af2278a,0.0366,0.2046,0.135,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,12,빈호흡,symptom:e3fb3f1d30,0.036,0.1382,0.153,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,13,운동 시 호흡곤란,symptom:a243309094,0.036,0.2031,0.1273,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,14,콧물,rhinorrhea,0.0357,0.2912,0.0725,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,15,두통,headache,0.0355,0.2995,0.0649,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,16,식욕부진,symptom:8678ac0397,0.0355,0.2568,0.073,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,17,호흡곤란,dyspnea,0.0351,0.1923,0.1034,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,18,가슴 답답,chest_discomfort,0.035,0.1474,0.123,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,19,폐부종,symptom:2c8be00e20,0.0345,0.2434,0.0675,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_053,0,기침 기침,20,체중감소,symptom:ed4d516e68,0.033,0.3297,0.0297,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,1,화농성 객담,symptom:54da254b40,0.0799,1.0,0.6963,0.78,rrf_bm25_vector_label,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,2,체중감소,symptom:ed4d516e68,0.0414,0.1438,0.187,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,3,기침,cough,0.0403,0.0823,0.1445,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,4,근육통,symptom:869ad45ea0,0.0389,0.2184,0.1151,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,5,폐부종,symptom:2c8be00e20,0.0387,0.1013,0.1161,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,6,오한,symptom:3cd9aa52ce,0.0369,0.2619,0.101,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,7,천명음,wheezing,0.0339,0.0786,0.0832,0.0,rrf_bm25_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,8,질식,symptom:86f571c688,0.0175,0.0,0.1463,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,9,창백,symptom:5913113332,0.0169,0.0,0.1443,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,10,천식,symptom:6a75325fe5,0.0167,0.0,0.1396,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,11,식욕부진,symptom:8678ac0397,0.0164,0.0,0.1366,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,12,마찰음,symptom:16666ae9ec,0.0162,0.0,0.1327,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,13,가래,sputum,0.0159,0.0,0.1323,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,14,박동성 통증,symptom:06a6f80381,0.0157,0.0,0.1199,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,15,코막힘,nasal_obstruction,0.0155,0.0,0.1176,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
O,eval_054,0,화농성 객담 화농성 객담,16,흉부압박감,symptom:3da5ddf893,0.0149,0.0,0.1145,0.0,rrf_vector,bedrock-titan,amazon.titan-embed-text-v2:0,rrf-hybrid,,,,,,,,
